employee_id,name,age,gender,education,department,job_level,location,salary,hire_date,years_at_company,performance_score,training_hours,manager_id,attrition,last_promotion_year,satisfaction_score
EMP07813,Employee_7813,24,Male,Master,Engineering,Junior,Pune,386923,2010-06-25,14.5,4,13,EMP00331,No,2024,2.1
EMP07814,Employee_7814,29,Male,Bachelor,Sales,Junior,Delhi,574770,2016-07-16,8.5,4,74,EMP00154,Yes,2019,1.4
EMP07815,Employee_7815,30,Male,Bachelor,Engineering,Senior,Mumbai,1446185,2014-03-29,10.8,4,40,EMP00136,No,2020,2.7
EMP07816,Employee_7816,42,Male,Diploma,HR,Junior,Hyderabad,396159,2011-05-31,13.6,4,116,EMP00445,No,2019,3.7
EMP07817,Employee_7817,42,Female,Bachelor,Sales,Senior,Hyderabad,1113283,2010-06-30,14.5,3,65,EMP00273,No,2024,3.8
EMP07818,Employee_7818,53,Male,Bachelor,IT,Lead,Mumbai,2143180,2015-03-19,9.8,3,118,EMP00128,No,2017,4.8
EMP07819,Employee_7819,22,Male,Master,IT,Mid,Pune,861803,2021-08-27,3.3,3,3,EMP00175,No,2022,3.8
EMP07820,Employee_7820,43,Male,Diploma,Finance,Junior,Bangalore,393621,2024-06-17,0.5,3,9,EMP00141,No,2022,3.3
EMP07821,Employee_7821,23,Female,Master,Sales,Manager,Delhi,2466446,2017-07-14,7.5,3,70,EMP00348,Yes,2024,1.6
EMP07822,Employee_7822,30,Male,Master,Sales,Junior,Delhi,356843,2019-03-27,5.8,5,18,EMP00288,Yes,2017,4.4
EMP07823,Employee_7823,36,Non-binary,Master,Sales,Manager,Delhi,2435658,2022-12-24,2.0,3,70,EMP00258,No,2017,2.2
EMP07824,Employee_7824,37,Female,Bachelor,Marketing,Junior,Pune,465591,2017-09-09,7.3,4,26,EMP00159,No,2019,2.0
EMP07825,Employee_7825,31,Female,Bachelor,HR,Lead,Mumbai,1662060,2024-09-15,0.3,3,33,EMP00321,Yes,2017,2.0
EMP07826,Employee_7826,30,Male,Master,Legal,Manager,Hyderabad,2859212,2024-06-28,0.5,4,68,EMP00226,No,2023,2.8
EMP07827,Employee_7827,37,Male,Bachelor,IT,Manager,Hyderabad,2581653,2017-04-27,7.7,2,39,EMP00058,Yes,2017,1.0
EMP07828,Employee_7828,33,Female,Bachelor,Sales,Manager,Bangalore,2298977,2020-11-26,4.1,5,93,EMP00388,No,2019,2.2
EMP07829,Employee_7829,42,Male,Bachelor,Finance,Manager,Hyderabad,2563968,2023-04-23,1.7,3,39,EMP00485,No,2020,3.5
EMP07830,Employee_7830,51,Female,Master,Engineering,Senior,Mumbai,1177682,2024-12-07,0.1,4,104,EMP00094,No,2023,3.1
EMP07831,Employee_7831,48,Female,Bachelor,Engineering,Senior,Delhi,1176893,2021-11-22,3.1,4,25,EMP00250,No,2023,1.7
EMP07832,Employee_7832,34,Male,Master,Sales,Senior,Pune,1288329,2022-04-21,2.7,4,72,EMP00004,No,2024,3.8
EMP07833,Employee_7833,49,Female,Master,Engineering,Manager,Chennai,2680331,2019-12-27,5.0,1,50,EMP00164,Yes,2019,4.5
EMP07834,Employee_7834,44,Female,Bachelor,Legal,Lead,Hyderabad,2104419,2020-04-09,4.7,5,34,EMP00458,No,2019,4.3
EMP07835,Employee_7835,48,Female,Bachelor,Engineering,Lead,Bangalore,2183200,2016-10-27,8.2,4,5,EMP00499,No,2023,5.0
EMP07836,Employee_7836,43,Male,Master,HR,Senior,Bangalore,1285278,2022-09-21,2.3,4,60,EMP00261,No,2022,4.9
EMP07837,Employee_7837,34,Male,Master,Finance,Senior,Bangalore,1515372,2012-12-16,12.0,3,88,EMP00241,No,2022,4.5
EMP07838,Employee_7838,52,Female,Master,Marketing,Manager,Pune,2304451,2016-11-15,8.1,4,113,EMP00254,No,2020,3.3
EMP07839,Employee_7839,45,Female,Bachelor,Sales,Junior,Bangalore,516616,2013-11-07,11.2,4,106,EMP00084,No,2021,4.3
EMP07840,Employee_7840,38,Female,Diploma,Legal,Junior,Delhi,589590,2015-10-31,9.2,3,107,EMP00092,No,2017,4.9
EMP07841,Employee_7841,36,Female,Bachelor,Finance,Director,Delhi,3145564,2015-02-01,9.9,4,73,EMP00034,No,2022,3.0
EMP07842,Employee_7842,37,Female,Bachelor,Sales,Senior,Hyderabad,1404487,2020-11-10,4.1,4,60,EMP00390,No,2022,2.2
EMP07843,Employee_7843,28,Female,Bachelor,Engineering,Senior,Mumbai,1365102,2018-05-05,6.7,2,18,EMP00222,Yes,2022,3.2
EMP07844,Employee_7844,35,Female,Bachelor,HR,Manager,Delhi,2600472,2016-06-18,8.5,3,34,EMP00345,No,2015,4.5
EMP07845,Employee_7845,56,Female,Master,Operations,Lead,Pune,1745312,2011-01-23,13.9,4,102,EMP00156,No,2023,2.5
EMP07846,Employee_7846,44,Female,Master,Finance,Junior,Delhi,476559,2013-04-30,11.7,5,25,EMP00049,No,2018,1.9
EMP07847,Employee_7847,31,Male,Bachelor,Operations,Junior,Delhi,499748,2017-12-02,7.1,5,108,EMP00474,No,2018,3.0
EMP07848,Employee_7848,22,Non-binary,Bachelor,HR,Lead,Mumbai,1767143,2016-05-18,8.6,4,34,EMP00442,Yes,2016,4.6
EMP07849,Employee_7849,32,Female,Master,Engineering,Lead,Chennai,1856722,2020-03-23,4.8,3,50,EMP00227,No,2023,1.8
EMP07850,Employee_7850,25,Female,Bachelor,Engineering,Mid,Chennai,625169,2013-09-24,11.3,3,59,EMP00176,Yes,2020,2.7
EMP07851,Employee_7851,58,Male,Master,Sales,Lead,Chennai,1754742,2023-11-16,1.1,3,114,EMP00327,Yes,2019,3.1
EMP07852,Employee_7852,40,Female,Master,Marketing,Senior,Mumbai,1371059,2013-08-10,11.4,3,66,EMP00352,No,2017,2.8
EMP07853,Employee_7853,59,Male,Master,Operations,Senior,Hyderabad,1328823,2022-01-03,3.0,1,4,EMP00276,Yes,2021,1.5
EMP07854,Employee_7854,44,Male,Master,Sales,Director,Pune,3221848,2016-05-25,8.6,3,44,EMP00422,No,2023,1.4
EMP07855,Employee_7855,45,Male,Bachelor,HR,Senior,Delhi,1334383,2014-02-02,10.9,3,72,EMP00094,No,2019,2.0
EMP07856,Employee_7856,34,Male,Bachelor,Sales,Junior,Hyderabad,442127,2013-12-07,11.1,4,59,EMP00100,No,2015,2.4
EMP07857,Employee_7857,53,Female,Bachelor,Sales,Mid,Bangalore,675210,2024-12-11,0.1,3,59,EMP00399,No,2024,1.4
EMP07858,Employee_7858,22,Male,Diploma,Engineering,Mid,Chennai,944846,2013-06-11,11.6,3,28,EMP00056,No,2024,2.7
EMP07859,Employee_7859,43,Male,Bachelor,Engineering,Director,Pune,4782763,2013-08-13,11.4,3,116,EMP00391,No,2021,2.6
EMP07860,Employee_7860,59,Female,Diploma,Engineering,Mid,Pune,751042,2015-05-03,9.7,3,114,EMP00119,No,2023,3.8
EMP07861,Employee_7861,53,Male,PhD,Engineering,Mid,Mumbai,997010,2012-08-15,12.4,4,43,EMP00110,No,2015,2.9
EMP07862,Employee_7862,34,Male,Master,Engineering,Lead,Delhi,1784373,2010-12-04,14.1,3,97,EMP00158,No,2017,4.1
EMP07863,Employee_7863,57,Male,Master,Engineering,Mid,Delhi,822167,2017-02-06,7.9,2,19,EMP00257,Yes,2017,3.0
EMP07864,Employee_7864,42,Female,Bachelor,Finance,Lead,Delhi,2051392,2022-11-20,2.1,4,79,EMP00157,No,2017,4.6
EMP07865,Employee_7865,37,Male,Bachelor,Sales,Mid,Mumbai,638365,2012-11-02,12.2,3,53,EMP00164,No,2019,3.7
EMP07866,Employee_7866,30,Female,Bachelor,IT,Mid,Bangalore,631217,2019-11-21,5.1,4,96,EMP00393,No,2023,4.5
EMP07867,Employee_7867,25,Male,Bachelor,Engineering,Director,Mumbai,4453351,2015-11-04,9.2,2,55,EMP00272,Yes,2017,1.2
EMP07868,Employee_7868,46,Male,Bachelor,Sales,Mid,Mumbai,682662,2018-04-17,6.7,3,55,EMP00242,No,2015,4.8
EMP07869,Employee_7869,37,Male,Master,Sales,Lead,Mumbai,2022564,2014-02-20,10.9,3,39,EMP00053,No,2023,1.2
EMP07870,Employee_7870,31,Female,Bachelor,Engineering,Lead,Delhi,2073457,2014-08-08,10.4,3,21,EMP00351,No,2024,4.8
EMP07871,Employee_7871,31,Male,Bachelor,Operations,Mid,Hyderabad,717959,2022-08-13,2.4,3,46,EMP00154,No,2024,4.0
EMP07872,Employee_7872,52,Female,Master,Engineering,Mid,Delhi,782734,2010-10-12,14.2,3,78,EMP00475,No,2017,4.1
EMP07873,Employee_7873,46,Male,Master,IT,Lead,Bangalore,1808147,2024-12-05,0.1,3,59,EMP00313,No,2018,1.8
EMP07874,Employee_7874,30,Male,Master,Legal,Senior,Pune,1247487,2017-02-09,7.9,4,35,EMP00108,No,2020,3.7
EMP07875,Employee_7875,49,Male,Master,HR,Mid,Chennai,847135,2017-09-17,7.3,3,113,EMP00293,No,2021,3.5
EMP07876,Employee_7876,35,Male,Bachelor,HR,Lead,Bangalore,1993208,2013-04-26,11.7,3,85,EMP00345,Yes,2020,2.2
EMP07877,Employee_7877,26,Male,Master,Marketing,Manager,Bangalore,2987182,2018-05-13,6.6,5,33,EMP00080,No,2015,2.8
EMP07878,Employee_7878,59,Male,Bachelor,Sales,Mid,Hyderabad,668052,2020-01-22,4.9,3,88,EMP00166,No,2017,3.9
EMP07879,Employee_7879,31,Male,Master,Finance,Junior,Delhi,335183,2022-02-09,2.9,3,91,EMP00081,No,2017,3.3
EMP07880,Employee_7880,59,Male,Bachelor,Engineering,Mid,Mumbai,842531,2013-08-24,11.4,4,33,EMP00099,No,2018,2.0
EMP07881,Employee_7881,49,Female,Master,Engineering,Senior,Bangalore,1589220,2021-12-20,3.0,3,84,EMP00393,No,2019,1.5
EMP07882,Employee_7882,31,Male,Bachelor,HR,Manager,Chennai,2416502,2016-10-06,8.2,4,26,EMP00203,Yes,2019,1.8
EMP07883,Employee_7883,54,Female,Bachelor,HR,Manager,Delhi,2218687,2012-09-22,12.3,3,64,EMP00403,No,2024,4.9
EMP07884,Employee_7884,41,Male,Bachelor,Legal,Mid,Bangalore,813946,2010-07-24,14.4,1,28,EMP00088,Yes,2019,1.6
EMP07885,Employee_7885,52,Female,Master,Engineering,Manager,Pune,2950587,2019-01-28,5.9,3,119,EMP00437,No,2016,2.6
EMP07886,Employee_7886,28,Male,Bachelor,Operations,Lead,Pune,1662586,2021-03-15,3.8,4,31,EMP00081,No,2024,3.2
EMP07887,Employee_7887,48,Male,Bachelor,Engineering,Lead,Bangalore,1708553,2013-04-05,11.7,3,56,EMP00313,No,2023,2.8
EMP07888,Employee_7888,29,Female,Master,Sales,Senior,Pune,1209687,2020-04-10,4.7,3,12,EMP00340,Yes,2023,1.3
EMP07889,Employee_7889,35,Non-binary,Bachelor,Sales,Lead,Bangalore,1842854,2017-03-08,7.8,5,76,EMP00081,No,2018,3.5
EMP07890,Employee_7890,29,Non-binary,Bachelor,Sales,Manager,Delhi,2882678,2013-07-02,11.5,3,35,EMP00167,No,2017,2.2
EMP07891,Employee_7891,24,Female,Bachelor,Engineering,Lead,Pune,1884822,2010-02-05,14.9,4,12,EMP00490,No,2020,4.1
EMP07892,Employee_7892,25,Male,Diploma,HR,Junior,Mumbai,493126,2022-04-02,2.8,4,45,EMP00265,No,2015,3.5
EMP07893,Employee_7893,41,Male,Bachelor,Operations,Lead,Delhi,2056568,2021-05-19,3.6,1,4,EMP00243,Yes,2018,4.8
EMP07894,Employee_7894,34,Male,PhD,Sales,Lead,Chennai,1791239,2017-06-06,7.6,4,52,EMP00335,No,2016,1.5
EMP07895,Employee_7895,27,Male,Master,HR,Junior,Delhi,466812,2024-07-08,0.5,5,73,EMP00305,No,2023,3.1
EMP07896,Employee_7896,25,Female,Bachelor,Operations,Mid,Mumbai,890274,2016-08-18,8.4,4,110,EMP00404,No,2021,4.8
EMP07897,Employee_7897,42,Male,Master,Marketing,Lead,Mumbai,1814554,2020-08-18,4.4,3,77,EMP00214,No,2023,2.9
EMP07898,Employee_7898,43,Female,Bachelor,HR,Mid,Hyderabad,928139,2016-07-02,8.5,3,16,EMP00400,No,2021,2.3
EMP07899,Employee_7899,40,Female,Master,Sales,Mid,Chennai,929916,2022-11-13,2.1,3,1,EMP00372,No,2016,4.4
EMP07900,Employee_7900,44,Male,Master,Legal,Mid,Pune,928260,2024-12-16,0.0,4,97,EMP00138,No,2016,1.2
EMP07901,Employee_7901,38,Male,Master,Finance,Mid,Mumbai,745511,2013-04-19,11.7,2,79,EMP00118,Yes,2022,3.6
EMP07902,Employee_7902,25,Female,Bachelor,Engineering,Manager,Pune,2221558,2022-09-05,2.3,3,24,EMP00478,No,2023,2.0
EMP07903,Employee_7903,53,Female,Bachelor,Sales,Lead,Bangalore,1761235,2019-12-01,5.1,3,6,EMP00135,Yes,2020,1.6
EMP07904,Employee_7904,50,Male,Master,Operations,Mid,Bangalore,822552,2017-08-06,7.4,3,33,EMP00242,No,2017,4.8
EMP07905,Employee_7905,52,Male,Bachelor,Engineering,Junior,Pune,558329,2012-07-09,12.5,4,85,EMP00479,No,2023,4.0
EMP07906,Employee_7906,42,Non-binary,Master,IT,Mid,Pune,955247,2020-09-28,4.3,4,25,EMP00439,No,2021,4.5
EMP07907,Employee_7907,31,Non-binary,Bachelor,Engineering,Mid,Chennai,900809,2010-11-25,14.1,3,57,EMP00428,No,2015,3.1
EMP07908,Employee_7908,58,Female,Bachelor,Operations,Junior,Chennai,492558,2013-02-16,11.9,3,60,EMP00156,No,2023,2.0
EMP07909,Employee_7909,31,Male,Bachelor,Sales,Manager,Pune,2250684,2022-05-11,2.6,5,115,EMP00190,No,2016,3.3
EMP07910,Employee_7910,57,Female,Bachelor,HR,Manager,Mumbai,2692480,2012-08-15,12.4,4,19,EMP00075,No,2019,4.9
EMP07911,Employee_7911,49,Male,Bachelor,Legal,Manager,Pune,2823098,2016-11-28,8.1,4,105,EMP00157,No,2021,1.7
EMP07912,Employee_7912,41,Female,Master,Sales,Lead,Chennai,1719424,2010-07-23,14.5,3,64,EMP00171,No,2024,4.6
EMP07913,Employee_7913,44,Male,Diploma,HR,Lead,Hyderabad,1936082,2019-01-04,6.0,2,72,EMP00373,Yes,2017,2.8
EMP07914,Employee_7914,25,Male,Bachelor,Engineering,Senior,Hyderabad,1384754,2023-11-07,1.2,3,114,EMP00182,No,2023,2.7
EMP07915,Employee_7915,47,Male,Bachelor,Engineering,Director,Mumbai,3364650,2014-12-11,10.1,5,21,EMP00425,No,2017,2.9
EMP07916,Employee_7916,43,Female,Diploma,Engineering,Lead,Bangalore,1609106,2020-01-02,5.0,3,94,EMP00382,No,2016,4.4
EMP07917,Employee_7917,49,Male,Master,Marketing,Senior,Delhi,1090583,2018-01-06,7.0,5,16,EMP00162,No,2024,3.3
EMP07918,Employee_7918,30,Female,Bachelor,Engineering,Lead,Bangalore,1764345,2012-01-28,12.9,2,62,EMP00231,Yes,2017,4.0
EMP07919,Employee_7919,42,Male,Bachelor,Engineering,Mid,Mumbai,815382,2017-04-27,7.7,3,116,EMP00158,No,2024,3.4
EMP07920,Employee_7920,26,Male,Master,Sales,Director,Chennai,4966526,2011-03-27,13.8,3,65,EMP00218,No,2020,1.4
EMP07921,Employee_7921,41,Female,Master,Finance,Junior,Delhi,315921,2023-08-22,1.4,3,15,EMP00289,No,2015,3.7
EMP07922,Employee_7922,39,Male,PhD,Marketing,Senior,Pune,1286310,2024-05-20,0.6,5,54,EMP00202,No,2018,2.1
EMP07923,Employee_7923,53,Female,Master,Engineering,Junior,Mumbai,404748,2014-05-18,10.6,3,55,EMP00391,Yes,2018,1.3
EMP07924,Employee_7924,46,Male,Diploma,Engineering,Manager,Pune,2401163,2023-02-01,1.9,3,42,EMP00214,No,2019,1.7
EMP07925,Employee_7925,25,Male,Master,IT,Director,Delhi,3918576,2021-10-22,3.2,2,73,EMP00003,Yes,2024,3.5
EMP07926,Employee_7926,34,Female,Bachelor,Sales,Mid,Hyderabad,950558,2014-12-25,10.0,3,9,EMP00391,No,2016,4.2
EMP07927,Employee_7927,25,Non-binary,Bachelor,Legal,Manager,Mumbai,2991094,2016-03-26,8.8,1,52,EMP00482,Yes,2015,2.3
EMP07928,Employee_7928,47,Female,Bachelor,Legal,Mid,Hyderabad,826519,2014-05-23,10.6,2,59,EMP00207,Yes,2023,2.7
EMP07929,Employee_7929,22,Male,Bachelor,Operations,Junior,Delhi,423031,2010-07-04,14.5,1,88,EMP00029,Yes,2016,2.6
EMP07930,Employee_7930,35,Male,Master,Engineering,Mid,Mumbai,919389,2011-11-16,13.1,1,117,EMP00496,Yes,2022,2.9
EMP07931,Employee_7931,37,Female,Bachelor,Operations,Mid,Hyderabad,931213,2022-01-28,2.9,5,98,EMP00210,No,2017,2.9
EMP07932,Employee_7932,55,Female,Master,Operations,Senior,Mumbai,1076992,2019-12-29,5.0,3,14,EMP00182,No,2022,1.0
EMP07933,Employee_7933,26,Female,Bachelor,Finance,Lead,Pune,1832345,2011-12-17,13.0,4,82,EMP00331,No,2016,4.4
EMP07934,Employee_7934,52,Male,Bachelor,Sales,Mid,Delhi,964490,2021-06-24,3.5,4,3,EMP00413,No,2017,2.5
EMP07935,Employee_7935,38,Female,Master,Sales,Junior,Delhi,565809,2018-11-06,6.2,5,46,EMP00072,No,2018,3.8
EMP07936,Employee_7936,46,Female,Diploma,Engineering,Mid,Bangalore,948334,2014-05-12,10.6,2,118,EMP00500,Yes,2024,1.3
EMP07937,Employee_7937,49,Female,Master,HR,Mid,Pune,652203,2020-12-31,4.0,3,21,EMP00234,No,2024,4.6
EMP07938,Employee_7938,38,Male,Bachelor,Finance,Mid,Hyderabad,654617,2017-02-16,7.9,3,35,EMP00393,No,2023,4.3
EMP07939,Employee_7939,43,Male,Bachelor,Sales,Mid,Pune,958455,2023-07-13,1.5,3,21,EMP00141,No,2017,3.6
EMP07940,Employee_7940,41,Male,Diploma,HR,Senior,Delhi,1292688,2023-07-28,1.4,3,18,EMP00010,No,2018,1.1
EMP07941,Employee_7941,38,Male,Master,Sales,Manager,Delhi,2227050,2021-06-22,3.5,3,72,EMP00420,No,2018,4.4
EMP07942,Employee_7942,25,Male,Bachelor,Finance,Junior,Mumbai,467248,2011-04-05,13.8,4,10,EMP00361,No,2024,3.9
EMP07943,Employee_7943,32,Male,Bachelor,IT,Manager,Chennai,2709960,2024-12-15,0.0,1,71,EMP00104,Yes,2017,4.8
EMP07944,Employee_7944,35,Male,Master,Engineering,Senior,Chennai,1279122,2018-02-05,6.9,5,64,EMP00107,No,2023,4.3
EMP07945,Employee_7945,53,Male,Master,Sales,Senior,Hyderabad,1437327,2018-12-01,6.1,2,85,EMP00339,Yes,2024,4.8
EMP07946,Employee_7946,38,Male,Bachelor,Engineering,Lead,Bangalore,2080346,2013-04-26,11.7,4,110,EMP00367,No,2018,2.8
EMP07947,Employee_7947,48,Male,Master,Finance,Mid,Pune,909120,2019-08-05,5.4,4,65,EMP00132,No,2022,4.3
EMP07948,Employee_7948,43,Male,Master,Marketing,Director,Chennai,4094881,2018-04-17,6.7,2,14,EMP00151,Yes,2019,3.1
EMP07949,Employee_7949,23,Male,Bachelor,IT,Junior,Chennai,537441,2018-08-30,6.3,5,28,EMP00427,No,2020,4.9
EMP07950,Employee_7950,35,Male,Bachelor,Sales,Senior,Hyderabad,1485691,2018-05-13,6.6,3,14,EMP00192,No,2017,1.1
EMP07951,Employee_7951,59,Male,Bachelor,IT,Mid,Hyderabad,624680,2010-04-10,14.7,5,106,EMP00013,No,2023,2.1
EMP07952,Employee_7952,24,Female,Master,Engineering,Mid,Delhi,923111,2016-05-20,8.6,2,81,EMP00165,Yes,2018,1.2
EMP07953,Employee_7953,57,Male,Bachelor,Finance,Mid,Delhi,616862,2017-09-26,7.3,4,73,EMP00219,No,2020,2.9
EMP07954,Employee_7954,27,Female,Bachelor,Engineering,Manager,Mumbai,2545549,2017-11-18,7.1,3,54,EMP00405,No,2020,4.1
EMP07955,Employee_7955,44,Female,Master,Legal,Mid,Mumbai,835953,2016-11-28,8.1,3,82,EMP00196,No,2022,3.4
EMP07956,Employee_7956,42,Female,Bachelor,HR,Senior,Chennai,1411231,2019-12-30,5.0,3,112,EMP00167,No,2024,4.1
EMP07957,Employee_7957,26,Male,Master,Marketing,Director,Chennai,4642495,2022-08-01,2.4,3,58,EMP00286,No,2022,3.1
EMP07958,Employee_7958,32,Male,Master,Operations,Senior,Hyderabad,1581072,2011-12-19,13.0,3,60,EMP00287,No,2020,1.2
EMP07959,Employee_7959,47,Male,Bachelor,Engineering,Mid,Hyderabad,764033,2014-11-02,10.2,4,73,EMP00379,Yes,2015,4.4
EMP07960,Employee_7960,58,Female,Bachelor,Engineering,Director,Mumbai,4355614,2019-12-19,5.0,4,56,EMP00103,No,2022,3.1
EMP07961,Employee_7961,36,Female,Master,Legal,Lead,Mumbai,1677611,2019-04-28,5.7,3,90,EMP00409,Yes,2021,3.9
EMP07962,Employee_7962,43,Male,Bachelor,Sales,Manager,Mumbai,2228728,2019-12-04,5.1,3,21,EMP00111,No,2019,2.2
EMP07963,Employee_7963,25,Female,Bachelor,Engineering,Mid,Pune,976890,2016-06-22,8.5,3,112,EMP00317,Yes,2022,5.0
EMP07964,Employee_7964,46,Female,Master,HR,Senior,Pune,1049157,2013-09-03,11.3,4,29,EMP00258,No,2020,2.6
EMP07965,Employee_7965,36,Female,Bachelor,Finance,Mid,Bangalore,850982,2019-07-05,5.5,3,24,EMP00226,No,2015,4.6
EMP07966,Employee_7966,55,Female,Bachelor,Engineering,Manager,Mumbai,2482489,2019-04-17,5.7,4,78,EMP00439,No,2018,1.7
EMP07967,Employee_7967,26,Male,Bachelor,Sales,Manager,Delhi,2466672,2013-02-17,11.9,4,66,EMP00141,No,2018,3.7
EMP07968,Employee_7968,24,Female,Master,Engineering,Mid,Pune,662278,2023-03-04,1.8,4,8,EMP00055,No,2015,2.9
EMP07969,Employee_7969,40,Male,Bachelor,Sales,Junior,Chennai,550105,2023-05-31,1.6,4,33,EMP00039,No,2024,4.9
EMP07970,Employee_7970,26,Female,Bachelor,Legal,Mid,Pune,711937,2011-12-07,13.1,5,96,EMP00125,No,2015,3.7
EMP07971,Employee_7971,59,Male,Master,IT,Senior,Bangalore,1474427,2013-03-22,11.8,5,63,EMP00083,No,2020,1.9
EMP07972,Employee_7972,40,Male,Master,Finance,Mid,Mumbai,742349,2014-08-30,10.3,4,22,EMP00167,No,2015,2.4
EMP07973,Employee_7973,29,Female,Bachelor,Engineering,Senior,Delhi,1362421,2016-10-20,8.2,3,9,EMP00371,No,2022,3.1
EMP07974,Employee_7974,42,Female,Master,IT,Mid,Pune,960668,2020-08-24,4.4,3,97,EMP00246,No,2016,4.5
EMP07975,Employee_7975,29,Male,Bachelor,HR,Manager,Mumbai,2529901,2021-10-13,3.2,3,45,EMP00483,No,2017,3.0
EMP07976,Employee_7976,25,Male,Bachelor,Engineering,Senior,Pune,1087005,2017-07-10,7.5,3,50,EMP00370,No,2017,1.3
EMP07977,Employee_7977,41,Male,Bachelor,IT,Senior,Bangalore,1588083,2011-06-26,13.5,4,61,EMP00304,No,2018,1.6
EMP07978,Employee_7978,57,Male,Master,Operations,Mid,Hyderabad,666732,2023-04-01,1.8,5,38,EMP00241,No,2022,2.8
EMP07979,Employee_7979,27,Female,Master,Marketing,Junior,Delhi,565914,2018-06-06,6.6,1,64,EMP00488,Yes,2017,1.5
EMP07980,Employee_7980,40,Male,Diploma,Marketing,Senior,Hyderabad,1494472,2011-12-26,13.0,3,71,EMP00498,No,2015,2.7
EMP07981,Employee_7981,27,Female,Bachelor,Engineering,Lead,Mumbai,1879190,2010-02-24,14.9,3,102,EMP00485,No,2017,2.2
EMP07982,Employee_7982,45,Female,PhD,Engineering,Director,Chennai,3622949,2019-03-09,5.8,4,77,EMP00024,No,2023,1.1
EMP07983,Employee_7983,26,Male,Master,Marketing,Junior,Hyderabad,570950,2024-04-30,0.7,3,66,EMP00400,No,2023,4.9
EMP07984,Employee_7984,50,Male,PhD,Engineering,Lead,Chennai,1652175,2016-02-18,8.9,3,75,EMP00338,No,2023,4.0
EMP07985,Employee_7985,25,Male,Master,Sales,Mid,Hyderabad,797855,2019-04-19,5.7,3,77,EMP00200,No,2018,3.4
EMP07986,Employee_7986,47,Male,Bachelor,Operations,Lead,Bangalore,1731069,2013-12-03,11.1,5,52,EMP00353,No,2024,2.2
EMP07987,Employee_7987,40,Male,Bachelor,Operations,Mid,Delhi,987714,2022-06-20,2.5,3,42,EMP00492,Yes,2023,1.6
EMP07988,Employee_7988,39,Male,Master,HR,Junior,Hyderabad,586743,2020-05-13,4.6,4,17,EMP00466,No,2016,2.6
EMP07989,Employee_7989,27,Male,Master,Operations,Senior,Bangalore,1041154,2022-09-27,2.3,1,33,EMP00362,Yes,2020,1.0
EMP07990,Employee_7990,52,Female,Bachelor,Operations,Manager,Chennai,2965660,2013-01-26,11.9,4,8,EMP00250,No,2017,3.2
EMP07991,Employee_7991,22,Female,Bachelor,Marketing,Junior,Delhi,396683,2014-06-21,10.5,3,1,EMP00128,No,2016,1.0
EMP07992,Employee_7992,27,Male,Master,Engineering,Junior,Bangalore,368446,2014-03-04,10.8,5,14,EMP00144,No,2022,2.2
EMP07993,Employee_7993,58,Male,Master,Sales,Manager,Mumbai,2730033,2018-07-25,6.4,4,8,EMP00311,No,2022,1.7
EMP07994,Employee_7994,23,Female,Bachelor,Sales,Senior,Bangalore,1388777,2016-06-29,8.5,2,59,EMP00301,Yes,2018,4.5
EMP07995,Employee_7995,58,Female,PhD,Engineering,Lead,Hyderabad,2195258,2022-06-04,2.6,2,10,EMP00193,Yes,2021,4.4
EMP07996,Employee_7996,44,Male,Master,Sales,Junior,Mumbai,343884,2021-01-01,4.0,3,60,EMP00031,Yes,2024,4.1
EMP07997,Employee_7997,48,Male,Master,Engineering,Manager,Hyderabad,2694619,2010-12-12,14.1,2,61,EMP00052,Yes,2021,3.9
EMP07998,Employee_7998,48,Male,Bachelor,HR,Mid,Chennai,834727,2016-10-09,8.2,4,20,EMP00029,No,2018,4.1
EMP07999,Employee_7999,58,Female,Diploma,IT,Manager,Hyderabad,2922136,2023-02-16,1.9,5,64,EMP00328,Yes,2019,1.4
EMP08000,Employee_8000,45,Male,Bachelor,Engineering,Junior,Delhi,513704,2016-10-25,8.2,4,19,EMP00176,No,2023,4.0
EMP08001,Employee_8001,48,Female,Master,Marketing,Manager,Pune,2797755,2021-01-30,3.9,3,89,EMP00142,No,2016,4.4
EMP08002,Employee_8002,52,Male,Diploma,Marketing,Senior,Chennai,1022291,2022-07-18,2.5,4,115,EMP00276,No,2015,2.0
EMP08003,Employee_8003,51,Female,Master,Engineering,Senior,Mumbai,1290641,2020-05-24,4.6,4,72,EMP00190,No,2016,3.4
EMP08004,Employee_8004,45,Female,Master,IT,Junior,Bangalore,445485,2015-01-14,10.0,5,79,EMP00225,No,2017,3.2
EMP08005,Employee_8005,22,Female,Master,Finance,Senior,Pune,1173156,2010-08-08,14.4,1,50,EMP00473,Yes,2020,2.0
EMP08006,Employee_8006,53,Male,Bachelor,Sales,Senior,Bangalore,1490210,2010-01-21,15.0,3,89,EMP00146,No,2019,1.2
EMP08007,Employee_8007,36,Male,Bachelor,Operations,Lead,Delhi,1876819,2013-06-15,11.6,3,7,EMP00057,No,2017,4.6
EMP08008,Employee_8008,45,Male,Master,Sales,Lead,Pune,1864256,2015-11-22,9.1,3,90,EMP00242,No,2018,3.3
EMP08009,Employee_8009,32,Male,Master,Marketing,Mid,Pune,848920,2016-09-24,8.3,3,73,EMP00069,Yes,2020,2.8
